id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,contract_end_within_3m,recent_consumption_change_log,off_peak_energy_recent_change_rate,off_peak_power_recent_change_rate,forecast_off_peak_energy_change,forecast_off_peak_power_change,churn
50dbf2258ee7e1c336ebb1471f5d7175,MISSING,14789,88723,0,1701.38,0,0.0,17.19,0.145789,0.0,44.31137796,t,0.0,6.45,2,159.17,5,ldkssxwpmemidmecebumciepifcamkci,13.856,0.0,-7.117543375249189,-0.018295858659268742,0.0013386878086661237,-0.012791343328051584,-0.0029999520779861962,0
d44fcb35df8f88e9032ad52678d060a3,foosdfpfkusacimwkcsosbicdxkicaua,1017579,187578,120936,100.27,125,0.0,146.81,0.115174,0.098837,40.606701,t,11.86,47.0,2,14.59,5,lxidpiddsbxsbosboudacockeimpuepw,29.7,0.0,0.3549830504295066,-0.04914165046998703,0.0026737879051780397,-0.025394541992807308,-0.0029999348128483556,0
d08a65d6834c6c8082c6165ca2c53293,MISSING,46671,15538,0,4606.2,0,0.0,120.4,0.114017,0.097126,40.606701,t,0.0,20.64,3,437.79,12,ldkssxwpmemidmecebumciepifcamkci,20.7,0.0,-8.26622870189962,-0.056432731143881795,4.9302406740267916e-08,-0.021632428907309282,0.0010039941603274603,0
d469d57e30ca0fc8eae21c60c5d5a890,foosdfpfkusacimwkcsosbicdxkicaua,16120,0,4531,1652.93,4531,0.0,143.28,0.114588,0.097701,40.606701,f,437.76,22.44,1,179.45,3,lxidpiddsbxsbosboudacockeimpuepw,15.001,0.0,1.215265115942639,-0.08096065166607327,0.0031208017179966763,-0.02550452005748856,-0.0029999348128483556,0
05bada0630ee9b0b5867ae85c8eb896c,foosdfpfkusacimwkcsosbicdxkicaua,225,0,0,33.65,0,0.0,20.54,0.144902,0.0,44.31137796,f,0.0,24.42,1,3.19,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.0,-2.9831534913471307,-0.019329226333592974,0.0022271770187068055,-0.01284846172711665,-0.0029999520779861962,0
e4657219ad4d43e2fdbe09b7c3030a0c,foosdfpfkusacimwkcsosbicdxkicaua,17628,0,3156,410.5,445,0.0,18.18,0.1457109999999999,0.0,44.31137796,f,65.6,22.44,1,41.32,3,ldkssxwpmemidmecebumciepifcamkci,13.8,0.0,0.7643598087852093,-0.01996659446506871,0.002673799206693463,-0.012798102981030573,-0.0029999520779861962,0
1f0f36e2a0ffaa2b087bb7777ba815e0,MISSING,18328,0,0,1789.08,0,0.0,16.54,0.1620329999999999,0.084138,44.31137796,f,0.0,21.23,1,157.97,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,1.0,-7.331933096022455,-0.021573016132869906,0.0013351131850493651,-0.012150512723593247,-0.0029999520779861962,0
91a92cb890e16b1716d0aa691a34d82c,MISSING,75076,769470,13031,2422.53,2855,0.0,131.43,0.1128599999999999,0.096521,40.606701,t,270.87,24.0,3,254.31,11,ldkssxwpmemidmecebumciepifcamkci,22.57,0.0,0.7336537620356829,-0.04286994165531477,0.0022271723142745945,-0.02584287119995938,-0.0029999348128483556,0
6a904be43c48521592339e6af3c26f6e,MISSING,4688,19835,742,697.25,742,0.0,22.66,0.144902,0.0,44.31137796,t,108.66,24.42,2,56.89,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.0,0.6402849068076097,-0.01895563552544219,-1.5987116045972285e-16,-0.01284846172711665,-0.0029999520779861962,0
843b625cba0d4a1e8862a26f80c12681,foosdfpfkusacimwkcsosbicdxkicaua,15333,0,2268,1613.91,2268,0.0,131.76,0.120372,0.103487,40.606701,f,228.77,26.76,1,190.7,4,ldkssxwpmemidmecebumciepifcamkci,19.8,1.0,0.5734561675140046,-0.04548033185376706,0.0013351139770103224,-0.02444321976205134,-0.0029999348128483556,0
0a8fd9761bb5f38c87e6d8c68ba39ad7,foosdfpfkusacimwkcsosbicdxkicaua,12318,0,2015,1616.48,2015,0.0,56.21,0.162707,0.084066,44.31137796,f,263.12,14.7,1,94.57,4,ldkssxwpmemidmecebumciepifcamkci,13.856,0.0,0.6739866828208703,0.02780011981495234,0.04229283015419956,-0.012112785515658565,-0.0029999520779861962,0
32739fac49e625b55e01dd09da9bf845,foosdfpfkusacimwkcsosbicdxkicaua,14305,0,1083,1271.32,1083,0.0,146.86,0.1017,0.092659,58.99595196,f,94.09,0.0,1,161.62,4,lxidpiddsbxsbosboudacockeimpuepw,13.85,1.0,-0.09588308957273561,-0.04283644962660733,0.0008896797460015168,-0.021079988449321373,-0.0029999255767804794,1
5ffa831446e6514d76e2ebb3c38acaea,foosdfpfkusacimwkcsosbicdxkicaua,18915,0,743,2038.73,743,0.0,145.39,0.1169099999999999,0.100572,40.606701,f,75.34,6.04,1,244.33,3,lxidpiddsbxsbosboudacockeimpuepw,18.0,0.0,-0.7513970684178277,-0.04750288596977429,0.00401602614171372,-0.025067547283098936,-0.0029999348128483556,1
3b3bc8184030934cdd9d8b2e654b353f,foosdfpfkusacimwkcsosbicdxkicaua,6372,0,0,440.99,0,0.0,17.05,0.142881,0.0,46.30537836,f,0.0,26.04,1,46.26,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.0,-6.2766434893416445,-0.042119526111050694,0.018167551169540577,-0.012959649619707433,-0.0029999541157651674,1
829f356f3483eda592fa23e72c67df95,MISSING,4399,0,0,656.31,0,0.0,18.35,0.144902,0.0,44.31137796,f,0.0,30.98,1,61.73,7,ldkssxwpmemidmecebumciepifcamkci,15.0,0.0,-5.906950050316939,-0.021188569227007792,0.001780943500449073,-0.01284846172711665,-0.0029999520779861962,0
eb95004f9ef549538ec6cb13658860d8,MISSING,1998,0,0,298.58,0,0.0,16.63,0.144902,0.0,44.31137796,f,0.0,19.48,1,25.98,7,ldkssxwpmemidmecebumciepifcamkci,13.856,0.0,-5.120983351265121,-0.018731927466982032,-1.5987116045972285e-16,-0.01284846172711665,-0.0029999520779861962,1
e1fae6cea7b683cfdac600a647d5ad4e,lmkebamcaaclubfxadlmueccxoimlema,143308,0,9677,7357.9,0,0.0,131.37,0.113323,0.096984,40.606701,f,0.0,54.93,1,790.7,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,80.0,0.0,-0.21031797427762555,-0.05320821131343739,0.0022271229901028138,-0.025748379442562728,-0.0029999348128483556,0
e69507a75c295ce0093ab06f7608422a,foosdfpfkusacimwkcsosbicdxkicaua,133298,0,12807,716.26,1952,0.0,129.36,0.115491,0.097963,40.728885,f,181.67,0.0,1,56.01,5,lxidpiddsbxsbosboudacockeimpuepw,15.001,0.0,0.1422993823568266,-0.050989860402014336,0.0,-0.022397724675587673,0.0,0
d6888d9fe3d836b6a75d42dce09bd0d4,foosdfpfkusacimwkcsosbicdxkicaua,45848,0,936,4657.82,0,0.0,14.41,0.142819,0.0,44.31137796,f,0.0,21.81,1,389.46,4,lxidpiddsbxsbosboudacockeimpuepw,13.164,0.0,-1.4057586243854736,-0.020911131076117914,0.0022271740053469457,-0.012992487854097077,-0.0029999520779861962,0
6cf8c5811b394c399e2b0a5a08a14ab5,MISSING,40179,0,3246,3762.87,3246,0.0,130.99,0.114025,0.097683,40.606701,f,302.79,12.36,1,431.27,11,ldkssxwpmemidmecebumciepifcamkci,19.8,0.0,-0.0310049470542495,-0.05495247060428242,0.003568214285576419,-0.02554395200574295,-0.0029999348128483556,0
5614990a9176590c7bdd417e30a78a46,foosdfpfkusacimwkcsosbicdxkicaua,3118110,468369,289924,834.61,165,0.0,39.77,0.120372,0.103487,40.606701,t,16.5,99.96,2,87.55,4,lxidpiddsbxsbosboudacockeimpuepw,40.0,1.0,0.10954274213258408,-0.020034135071158945,0.009935609436566082,-0.020338403691676533,0.0010039941603274603,0
9242f98bda4360f0d6411f7fbbeb1520,MISSING,5095,104209,536,766.55,536,0.0,19.38,0.144963,0.0,44.31137796,t,78.39,33.12,2,75.24,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.0,0.23253731764922136,-0.03099645174512693,-1.5060151122876614e-08,-0.008854216521489358,0.0010040904133213288,0
26c7bba7d51f86a16109de505bcd4f52,lmkebamcaaclubfxadlmueccxoimlema,1856956,41883,164355,3074.16,0,0.0,99.05,0.1152369999999999,0.100123,40.606701,t,0.0,43.44,2,487.42,5,ldkssxwpmemidmecebumciepifcamkci,29.0,0.0,0.06024112757599909,-0.6865852839617874,-0.6653279879860682,-0.0253810111808395,-0.0029999348128483556,0
5df2c33b1d170ef5096eb42c19c785d4,foosdfpfkusacimwkcsosbicdxkicaua,38901,34875,4111,3773.89,4111,0.0,130.68,0.114202,0.099086,40.606701,t,383.77,10.52,2,425.36,5,lxidpiddsbxsbosboudacockeimpuepw,31.5,0.0,0.23748779291421762,-0.06582683125045749,0.002677367195278002,-0.025513686941088184,-0.0029999348128483556,0
327e887296aa77019b4954c6bb0a8cc3,foosdfpfkusacimwkcsosbicdxkicaua,16605,227049,2000,1694.72,2000,0.0,132.19,0.1169,0.1000149999999999,40.606701,t,200.09,24.72,2,183.25,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,1.0,0.3681274376705197,-0.046972516278194695,0.0008896800432531602,-0.025069637883008315,-0.0029999348128483556,0
b19e96e91b843334d76c2d795c844625,MISSING,5943,0,1380,874.14,1380,0.0,16.34,0.141434,0.0,44.31137796,f,197.5,8.56000000000001,1,72.02,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.4,0.0,1.023483321407892,-0.036937795318612444,0.002677378613233575,-0.013062956191645743,-0.0029999520779861962,0
8b2ce9b670c51cb77db7339c08d22339,foosdfpfkusacimwkcsosbicdxkicaua,97277,0,6117,2359.73,0,0.0,61.21,0.143166,0.0,44.31137796,f,0.0,20.2,1,204.14,4,ldkssxwpmemidmecebumciepifcamkci,13.856,0.0,-0.28154403486913004,-0.02035941534783241,0.0026738052387859654,-0.012968210304246358,-0.0029999520779861962,0
e3297b365b90a4c8c45ce29f89b09638,foosdfpfkusacimwkcsosbicdxkicaua,6826,0,0,873.72,0,0.0,16.93,0.16695,0.089695,44.31137796,f,0.0,10.08,1,78.22,5,lxidpiddsbxsbosboudacockeimpuepw,10.382,0.0,-6.3453439204112465,-0.011441781485377042,0.0040160814981794425,-0.01188461037654334,-0.0029999520779861962,0
88dd9f44ea30eee07fbd850bc7322c02,foosdfpfkusacimwkcsosbicdxkicaua,3871,0,348,390.04,348,0.0,127.84,0.1169099999999999,0.100572,40.606701,f,34.09,51.96,1,48.27,3,lxidpiddsbxsbosboudacockeimpuepw,20.785,0.0,0.07561524225875971,-0.059324139049095,0.003568214285576419,-0.025067547283098936,-0.0029999348128483556,1
da321767ef2a7bc250169f1ce9cf57a1,usilxuppasemubllopkaafesmlibmsdf,1116,0,221,166.37,221,0.0,16.26,0.14346,0.0,46.30537836,f,31.83,20.54,1,13.11,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.0,0.8593825996022755,-0.046746095049166936,-1.2048120998795882e-08,-0.003376266099787326,0.04604901225004672,0
bfc91735bb7c01579910302ed6bf3f45,foosdfpfkusacimwkcsosbicdxkicaua,7038,0,690,1046.19,690,0.0,13.89,0.144902,0.0,44.31137796,f,101.1,15.6,1,95.55,5,lxidpiddsbxsbosboudacockeimpuepw,13.15,0.0,0.16226357774935618,-0.013989771882528423,0.003568250902296557,-0.01284846172711665,-0.0029999520779861962,0
7bdf0df60032e02e1aa910b13f002ec5,foosdfpfkusacimwkcsosbicdxkicaua,25757,0,0,735.73,0,0.0,147.02,0.118646,0.102308,40.606701,f,0.0,40.38,1,108.44,4,lxidpiddsbxsbosboudacockeimpuepw,19.8,0.0,-7.672020848293688,-0.048351910052984115,0.0017809445573372987,-0.024749911636814198,-0.0029999348128483556,0
97589d95ec46ab31ef238d18a616403f,foosdfpfkusacimwkcsosbicdxkicaua,45487,0,574,828.11,574,0.0,145.21,0.114025,0.097683,40.606701,f,53.16,23.47,1,111.11,4,lxidpiddsbxsbosboudacockeimpuepw,17.32,0.0,-1.8861689360901934,-0.07395839378703072,0.003120811600431361,-0.02554395200574295,-0.0029999348128483556,0
a5196507d7271fe0118ad3e4a57e1137,lmkebamcaaclubfxadlmueccxoimlema,1897432,6916,152369,2639.7,0,0.0,11.64,0.165018,0.086386,44.31137796,t,0.0,3.56,2,343.57,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.0,-0.03704457304855069,-0.021301218001488608,-1.2048120998795882e-08,-0.002213031490349763,0.0010040904133213288,0
4b3228af9c225af7a069716472910995,foosdfpfkusacimwkcsosbicdxkicaua,4514,0,164,208.56,164,0.0,131.0,0.114604,0.098262,40.606701,f,15.64,14.77,1,23.86,6,ldkssxwpmemidmecebumciepifcamkci,16.5,0.0,-0.8267417025049024,-0.0519539500911,0.00401602614171372,-0.025434754879034037,-0.0029999348128483556,0
fc9b8243b4d406056a28c8ac96519f8f,foosdfpfkusacimwkcsosbicdxkicaua,11908,0,0,1308.71,0,0.0,15.83,0.159722,0.081824,44.31137796,f,0.0,23.28,1,122.83,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,1.0,-6.9010662908313405,-0.027086379221276814,-9.036090696057283e-09,-0.00828899085416966,0.0010040904133213288,0
c301ecf186f0b0b38489e5e5c302ddc8,usilxuppasemubllopkaafesmlibmsdf,15411,0,1070,2267.69,1070,0.0,19.93,0.142322,0.0,44.31137796,f,154.05,6.15,1,159.74,4,lxidpiddsbxsbosboudacockeimpuepw,13.15,0.0,-0.1823604604878657,-0.039096006313891644,0.0013386847926036255,-0.012996199617187626,-0.0029999520779861962,0
c4b46317346bff9ff656c456348adbbd,lmkebamcaaclubfxadlmueccxoimlema,498034,0,84697,1841.55,2323,0.0,155.97,0.115174,0.098837,40.606701,f,227.24,36.16,1,190.03,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,30.0,0.0,0.7133061961795715,-0.04975331959809239,0.0017809445573372987,-0.025394541992807308,-0.0029999348128483556,0
048e89addb54ddcad3ae5621c71e3dfa,foosdfpfkusacimwkcsosbicdxkicaua,23507,79423,1922,3477.3,1922,0.0,18.91,0.1446309999999999,0.0,44.31137796,f,281.61,6.18,1,284.43,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.0,-0.019015488725107055,-0.020164972540725117,0.001338681776541306,-0.012872226431063356,-0.0029999520779861962,0
e9a9e60eb6bae5e8c7c4c1b74ac0e8f4,foosdfpfkusacimwkcsosbicdxkicaua,53819,0,0,294.7,0,0.0,18.02,0.14346,0.0,46.30537836,f,0.0,21.64,1,25.52,4,lxidpiddsbxsbosboudacockeimpuepw,10.39,0.0,-8.408698138596124,-0.040600598656114276,0.03279769006991158,-0.012921603434752032,-0.0029999541157651674,1
e87ee14285d19777940f487ff4d441cd,usilxuppasemubllopkaafesmlibmsdf,1989,0,0,291.24,0,0.0,19.74,0.141666,0.0,44.31137796,f,0.0,16.44,1,26.4,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0.0,-5.1164956847957335,-0.03440033187204998,0.003568250902296557,-0.013041842578272043,-0.0029999520779861962,0
6775d583f193ca3cd17e81404adeb452,foosdfpfkusacimwkcsosbicdxkicaua,14959,0,883,741.89,511,0.0,143.61,0.1165089999999999,0.101397,40.9390266,f,50.77,45.46,1,97.13,5,lxidpiddsbxsbosboudacockeimpuepw,43.64,0.0,-0.3445065630241926,-0.04912181439526118,4.9302406740267916e-08,-0.05177788086692621,0.009196219698711495,0
5acfd7935fc99e2b2b92cd3b4f70100e,foosdfpfkusacimwkcsosbicdxkicaua,182878,7180,1709,2667.73,0,0.0,16.27,0.142322,0.0,44.31137796,t,0.0,4.86,3,203.64,4,lxidpiddsbxsbosboudacockeimpuepw,10.39,0.0,-2.1874848589139155,-0.036948190577318005,0.003568250902296557,-0.012996199617187626,-0.0029999520779861962,0
56b0476ca285066ee24eea13a5c9a5bf,foosdfpfkusacimwkcsosbicdxkicaua,10642,0,0,2021.33,0,28.0,18.62,0.186188,0.0,45.80687796,f,0.0,37.56,1,185.35,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,1.0,-6.788784037688944,-0.013890187899250919,-1.1654774697089378e-08,-0.006668871840288528,0.001004087985977695,0
a00aa870559dae791e6aac340182d462,foosdfpfkusacimwkcsosbicdxkicaua,18426,0,0,2015.53,0,0.0,14.79,0.16059,0.083332,44.31137796,f,0.0,11.42,1,133.72,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.0,-7.33726238157054,-0.026848097115261198,0.004016075449925843,-0.01220367340411127,-0.0029999520779861962,0
f8baa94d6e95b650ffe846948a1b28f4,foosdfpfkusacimwkcsosbicdxkicaua,180,0,0,26.96,0,0.0,18.12,0.147506,0.0,46.30537836,f,0.0,21.64,1,3.13,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.0,-2.772588722239781,-0.016676925289105998,0.03279769006991158,-0.01267737617135212,-0.0029999541157651674,0
3e750adc92fa53326a242c01e0510d4b,foosdfpfkusacimwkcsosbicdxkicaua,7,0,0,0.77,0,0.0,127.83,0.120372,0.103487,40.606701,f,0.0,109.08,1,0.23,3,lxidpiddsbxsbosboudacockeimpuepw,43.648,1.0,-0.4595323293784402,-0.046631679528575054,0.0008896800432531602,-0.02444321976205134,-0.0029999348128483556,0
e3df8f405653af0662a24f60f3da715e,usilxuppasemubllopkaafesmlibmsdf,3223,0,0,488.89,0,0.0,15.09,0.147506,0.0,45.80687796,f,0.0,17.1,1,58.55,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0.0,-5.596877557147001,-0.021038970908463905,0.01124993279177635,-0.01267737617135212,-0.0029999536425410916,0
4ae15fbd6e6a7d294bba9d3f3308bf3a,MISSING,27558,7024,2417,2799.28,2417,0.0,131.5,0.115174,0.098837,40.606701,t,240.24,11.54,2,309.33,12,ldkssxwpmemidmecebumciepifcamkci,15.001,0.0,0.05111917694489598,-0.048835520514549625,0.0031208017179966763,-0.025394541992807308,-0.0029999348128483556,0
ed237e6c08ff811ebe4679acba0aaa84,foosdfpfkusacimwkcsosbicdxkicaua,17287,0,838,1664.8,838,0.0,129.6,0.1128599999999999,0.096521,40.606701,f,78.63,10.8,1,178.58,3,lxidpiddsbxsbosboudacockeimpuepw,17.3,0.0,-0.5412866190917711,-0.04851654373351165,0.003568224176828609,-0.02584287119995938,-0.0029999348128483556,0
6ab5e1060acfe390c6fcaaad1263d329,foosdfpfkusacimwkcsosbicdxkicaua,0,0,0,0.0,0,0.0,144.46,0.1152369999999999,0.100123,41.27136420000001,f,0.0,169.8,1,0.0,5,lxidpiddsbxsbosboudacockeimpuepw,85.0,0.0,0.0,-0.05666247265350268,0.01363346633561411,-0.0253810111808395,-0.003000032452761665,0
71b1a113871c38009c6d0c5f34a88d1e,foosdfpfkusacimwkcsosbicdxkicaua,2929,0,423,438.91,423,0.0,1.09,0.14346,0.0,46.30537836,f,61.13,26.02,1,35.61,3,ldkssxwpmemidmecebumciepifcamkci,13.2,0.0,0.548135166465963,-0.049537160177360914,-1.5987116045972285e-16,-0.007362099028535117,0.0418647888955647,0
48b00d671783afd2d4780be558f608b0,usilxuppasemubllopkaafesmlibmsdf,9064,0,2828,474.02,371,0.0,16.62,0.1457109999999999,0.0,44.31137796,f,54.76,18.48,1,41.07,5,lxidpiddsbxsbosboudacockeimpuepw,13.15,0.0,1.3191963751898355,-0.01946383479397601,0.0031208256658330777,-0.012798102981030573,-0.0029999520779861962,0
028e294f3df60fec6611ca1b9872fba0,MISSING,0,1521,0,0.0,0,0.0,129.96,0.112289,0.095947,40.606701,t,0.0,27.97,2,0.0,5,lxidpiddsbxsbosboudacockeimpuepw,31.177,0.0,0.0,-0.09318985764020299,0.00401602614171372,-0.02588637408586573,-0.0029999348128483556,0
072babae4d54c612f5042419cd56ec27,ewpakwlliwisiwduibdlfmalxowmwpci,12059,0,0,1184.75,0,0.0,121.51,0.114588,0.097701,40.606701,f,0.0,30.0,1,154.4,3,ldkssxwpmemidmecebumciepifcamkci,15.001,1.0,-6.913654510913127,-0.04847351408700854,0.0,-0.02550452005748856,-0.0029999348128483556,0
0fbfb3f7d67f2b30d4874ad011a0728f,foosdfpfkusacimwkcsosbicdxkicaua,86791,0,0,1196.22,0,0.0,16.05,0.136329,0.0,44.44470996,f,0.0,0.12,1,50.01,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0.0,-8.886489812475164,-0.024570310625554086,-1.5987116045972285e-16,-0.01049537289058249,0.0,0
0e5d51415c9b422ddaea5d09cc542273,ewpakwlliwisiwduibdlfmalxowmwpci,114428,0,0,14565.18,0,0.0,124.98,0.114481,0.098142,40.606701,f,0.0,13.32,1,788.07,4,lxidpiddsbxsbosboudacockeimpuepw,22.86,0.0,-9.162899297376047,-0.05297396937088321,0.0026737879051780397,-0.025519454540811556,-0.0029999348128483556,0
58933c0b7a3ac260db3bbd23b41e4e08,usilxuppasemubllopkaafesmlibmsdf,6666,0,0,1207.92,0,30.0,0.0,0.19923,0.0,45.80687796,f,0.0,42.38,2,81.03,4,lxidpiddsbxsbosboudacockeimpuepw,14.4,0.0,-6.3216671707156,0.0756522869902435,0.012778112576202254,-0.01018481717011127,-0.0029999536425410916,0
411cb4d9676b1fba762d603c094b01b5,foosdfpfkusacimwkcsosbicdxkicaua,3211,1784,265,479.21,265,0.0,13.85,0.144038,0.0,45.80687796,t,38.5,16.14,2,39.0,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.0,-0.009664923245738422,-0.03833186678477729,-1.5060151122876614e-08,-0.0057362168579889305,0.03478777501379729,0
290ef82b71955d04f9cf12832c4da991,foosdfpfkusacimwkcsosbicdxkicaua,37995,0,2976,3785.2,1982,0.0,16.91,0.144149,0.0,44.31137796,f,288.26,19.79,1,386.21,6,lxidpiddsbxsbosboudacockeimpuepw,15.0,0.0,-0.06194762146638677,-0.05041582756359285,-0.00373598284707864,-0.008876512651265224,0.0010040904133213288,0
d7af33f47ac3ba44a1ab8a794b06b262,foosdfpfkusacimwkcsosbicdxkicaua,34398,0,372,709.47,0,0.0,16.78,0.144906,0.0,44.31137796,f,0.0,19.48,1,67.94,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0.0,-2.0396174293597102,-0.009383581057673333,0.002673796190647158,-0.01282121154317788,-0.0029999520779861962,0
8a4227d31b79682ad0951775add41067,foosdfpfkusacimwkcsosbicdxkicaua,0,0,0,0.0,0,0.0,359.25,0.1153599999999999,0.100243,41.27136420000001,f,0.0,121.86,1,0.0,4,lxidpiddsbxsbosboudacockeimpuepw,63.0,0.0,0.0,-0.06662189608294589,0.006816747891312819,-0.025288754826663512,-0.003000032452761665,0
0d85e147d33d3741af79bc1879e9c268,foosdfpfkusacimwkcsosbicdxkicaua,5133,0,529,514.75,529,0.0,145.83,0.114025,0.097683,40.606701,f,50.68,19.5,1,58.57,5,lxidpiddsbxsbosboudacockeimpuepw,17.32,0.0,0.21200300806601735,-0.0735429180698217,0.0026737879051780397,-0.02554395200574295,-0.0029999348128483556,0
a7b7a198713456893db03ace1e3a194a,MISSING,2892,183,0,436.28,0,0.0,17.04,0.147506,0.0,45.80687796,t,0.0,21.78,2,45.23,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.0,-5.488937726156687,-0.019795595419494376,0.012633807347550626,-0.01267737617135212,-0.0029999536425410916,1
d160bab98652e7cca0fadba854e3e321,foosdfpfkusacimwkcsosbicdxkicaua,5651,0,0,480.73,0,0.0,16.28,0.141434,0.0,44.31137796,f,0.0,5.52,1,34.86,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.0,-6.156802416325805,-0.0357807792052048,0.0035682539237261463,-0.013062956191645743,-0.0029999520779861962,0
04d3ffa7cb546c094caed10aea79d017,ewpakwlliwisiwduibdlfmalxowmwpci,5701,0,488,585.11,488,0.0,120.04,0.115174,0.098837,40.606701,f,49.12,17.1,1,70.08,5,ldkssxwpmemidmecebumciepifcamkci,15.2,0.0,0.026769580538410054,-0.04852919337783667,0.003568214285576419,-0.025394541992807308,-0.0029999348128483556,0
1313738763e186e2b45401378f370728,MISSING,11766,0,839,1183.9,839,0.0,132.13,0.1152369999999999,0.100123,40.606701,f,83.69,9.92,1,138.95,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8,0.0,-0.1556801218791568,-0.05666247265350268,0.002677367195278002,-0.0253810111808395,-0.0029999348128483556,0
d3c5b91243bcd71336494abd256f3ab9,MISSING,7166,9797,990,736.72,990,0.0,133.22,0.115174,0.098837,40.606701,t,100.27,18.54,3,84.31,6,ldkssxwpmemidmecebumciepifcamkci,16.5,0.0,0.5048451124104361,-0.04852919337783667,0.003568214285576419,-0.025394541992807308,-0.0029999348128483556,0
ef7700ac9ce4e557e38dc371a2578738,MISSING,30313,0,2669,3083.19,2669,0.0,145.26,0.1152369999999999,0.100123,40.606701,f,260.37,6.6,1,341.06,6,lxidpiddsbxsbosboudacockeimpuepw,19.8,0.0,0.055012667370045065,-0.04946521906742853,0.0,-0.0253810111808395,-0.0029999348128483556,1
55091aace7bd0fadd194f46cb4886fea,foosdfpfkusacimwkcsosbicdxkicaua,20459,0,1934,172.14,119,0.0,146.96,0.145677,0.125383,41.7698634,f,14.58,69.24,1,67.28,5,lxidpiddsbxsbosboudacockeimpuepw,17.32,0.0,0.12600472581126176,-0.036220967712290664,0.0026773771319672777,-0.07523694049984449,0.013121334587424852,0
373fb825c489645f221952db53e35a60,MISSING,9219,0,2740,841.26,2740,0.0,16.86,0.16464,0.087382,44.31137796,f,247.16,10.08,1,98.01,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.0,1.2706620821006345,-0.008629813079108773,0.004016075449925843,-0.011978203989533403,-0.0029999520779861962,0
7c57577d4ee82942632286c52d860503,foosdfpfkusacimwkcsosbicdxkicaua,4913,0,0,731.89,0,0.0,18.32,0.141666,0.0,44.31137796,f,0.0,12.82,1,61.48,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.0,-6.017172903818189,-0.03724355649358769,0.002673796190647158,-0.013041842578272043,-0.0029999520779861962,0
c8e242dc8cded17d5f8237373b03acc9,foosdfpfkusacimwkcsosbicdxkicaua,94159,0,4034,3416.43,4034,0.0,131.01,0.1169,0.1000149999999999,40.606701,f,369.18,29.52,1,427.82,5,lxidpiddsbxsbosboudacockeimpuepw,19.7,1.0,-0.665199327048807,-0.046972516278194695,0.0008896800432531602,-0.025069637883008315,-0.0029999348128483556,0
964982e9282cde9d55ae35168f31ab26,MISSING,582,0,0,32.3,0,0.0,15.93,0.146694,0.0,44.31137796,f,0.0,26.04,1,3.38,5,ldkssxwpmemidmecebumciepifcamkci,10.392,0.0,-3.901972669574645,-0.018793876629361328,-9.036090696057283e-09,-0.008710459985268662,0.0010040904133213288,1
b8b8dc8a560d9a624420a2251022a58c,foosdfpfkusacimwkcsosbicdxkicaua,4432,0,401,662.16,401,0.0,13.83,0.1457109999999999,0.0,44.31137796,f,58.96,12.82,1,60.31,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.0,0.08204858764750078,-0.01999735476906313,0.002677378613233575,-0.012798102981030573,-0.0029999520779861962,0
56a5f062586da334221a29fb113e0c6a,MISSING,1246592,0,68647,9011.09,0,0.0,28.25,0.162026,0.084143,44.31137796,f,0.0,29.76,1,770.44,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,1.0,-0.41427968480452115,-0.02249086981584101,-9.036090696057283e-09,-0.008172085136598653,0.0010040904133213288,0
